,fraud_bool,credit_risk_score,current_address_months_count,log_zip_count_4w,zip_count_4w,date_of_birth_distinct_emails_4w,bank_branch_count_8w,income,month,customer_age,bank_months_count,proposed_credit_limit,device_distinct_emails_8w,housing_status_BA,employment_status_CA,source_INTERNET,phone_mobile_valid,device_os_windows,keep_alive_session,email_is_free,log_prev_address_months_count
983680,0,0.40966010733452596,0.39160839160839156,0.8482745685859737,0.31004627556351694,0.02564102564102564,0.0004192872117400419,0.0,0.5714285714285714,0.75,0.0,0.005235602094240843,0.6666666666666666,False,False,True,0,False,1,1,0.0
11938,0,0.48658318425760283,0.039627039627039624,0.7702954708718042,0.16972682489923868,0.1794871794871795,0.0008385744234800838,0.6250000000000001,1.0,0.125,0.0,0.005235602094240843,0.3333333333333333,False,True,False,1,False,0,1,0.0
850625,0,0.6046511627906976,0.1724941724941725,0.7636439804213374,0.161218092252575,0.1282051282051282,0.0008385744234800838,0.875,0.7142857142857142,0.25,0.7878787878787878,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,0,0.0
391666,0,0.3041144901610018,0.11888111888111888,0.8389041337440474,0.2884012539184953,0.3333333333333333,0.009643605870020965,0.6250000000000001,0.14285714285714285,0.0,0.21212121212121213,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,0,0.5656237515057119
669564,0,0.41323792486583183,0.34731934731934727,0.7717658601428066,0.17166741304672337,0.1282051282051282,0.0004192872117400419,0.6250000000000001,0.0,0.625,0.7878787878787878,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.0
606901,0,0.3935599284436494,0.34498834498834496,0.7390639855903303,0.13330347813106433,0.2564102564102564,0.016352201257861635,1.0,0.8571428571428571,0.125,0.7575757575757576,0.005235602094240843,0.6666666666666666,False,False,True,1,False,0,1,0.0
201769,0,0.47227191413237923,0.04195804195804195,0.7884191893060992,0.1952530228392297,0.23076923076923075,0.0004192872117400419,0.6250000000000001,0.42857142857142855,0.5,0.0,0.005235602094240843,0.6666666666666666,False,False,True,1,True,1,1,0.417403843289307
341071,0,0.6565295169946332,0.07925407925407926,0.8405687988841901,0.2921331542021197,0.05128205128205128,0.0,0.0,0.2857142857142857,0.125,0.0,0.6858638743455497,0.6666666666666666,False,True,True,1,False,0,1,0.5713183871505734
155056,0,0.5831842576028623,0.08624708624708625,0.8172961090113086,0.24406627854903715,0.20512820512820512,0.8494758909853249,1.0,0.42857142857142855,0.375,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,True,0,1,0.6849270580307749
733094,0,0.41323792486583183,0.04428904428904429,0.6894185181389365,0.09075981489774593,0.641025641025641,0.0,0.875,0.0,0.125,0.0,0.005235602094240843,0.6666666666666666,False,False,True,1,True,1,1,0.9488901966132991
992793,0,0.4472271914132379,0.4662004662004662,0.8007696048126486,0.21480818032542168,0.1794871794871795,0.0004192872117400419,0.375,0.5714285714285714,0.375,0.0,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,0,0.0
655416,0,0.5796064400715564,0.03496503496503496,0.663419998086413,0.0741901776384535,0.41025641025641024,0.0033542976939203353,0.0,0.0,0.125,0.06060606060606061,0.16230366492146603,0.6666666666666666,False,True,True,1,False,0,1,0.5821592880761413
204150,0,0.4776386404293381,0.08624708624708625,0.8422123650383303,0.29586505448574413,0.20512820512820512,0.3610062893081761,1.0,0.42857142857142855,0.25,0.36363636363636365,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,0,0.0
634802,0,0.49731663685152055,0.10955710955710957,0.9066250519651268,0.48649052097327955,0.3333333333333333,0.5941299790356394,0.375,0.0,0.25,0.09090909090909091,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,0,0.0
661861,0,0.4347048300536672,0.06293706293706294,0.7660168853077582,0.16420361247947451,0.3333333333333333,0.0020964360587002098,0.6250000000000001,0.0,0.5,0.15151515151515152,0.005235602094240843,0.6666666666666666,False,True,True,1,True,1,1,0.0
695708,0,0.516994633273703,0.02097902097902098,0.7087088796186504,0.10538886400955366,0.48717948717948717,0.0033542976939203353,0.0,0.0,0.125,0.06060606060606061,0.6858638743455497,0.6666666666666666,False,True,True,1,False,1,1,0.533835701007662
754692,0,0.4937388193202147,0.027972027972027972,0.89110276502557,0.43155694879832807,0.20512820512820512,0.0004192872117400419,0.875,0.7142857142857142,0.5,0.0,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,1,0.6905267653526467
81457,0,0.778175313059034,0.14918414918414918,0.5703855279506668,0.03597551873413942,0.23076923076923075,0.0004192872117400419,0.6250000000000001,1.0,0.25,0.9393939393939394,0.6858638743455497,0.6666666666666666,True,True,True,1,False,0,0,0.0
238517,0,0.592128801431127,0.07459207459207459,0.860917049420486,0.341842065979997,0.07692307692307693,0.0,0.875,0.42857142857142855,0.5,0.0,0.16230366492146603,0.6666666666666666,False,True,True,1,False,1,1,0.0
661456,0,0.6082289803220036,0.04662004662004662,0.8289482854255006,0.2670547842961636,0.41025641025641024,0.005031446540880503,0.0,0.0,0.5,0.33333333333333337,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.0
634028,0,0.3416815742397138,0.46386946386946387,0.9591509813858737,0.7296611434542468,0.48717948717948717,0.0037735849056603774,0.0,0.0,0.125,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,True,1,1,0.0
202099,0,0.667262969588551,0.10955710955710957,0.8288034773327015,0.26675623227347367,0.3333333333333333,0.3953878406708595,0.375,0.42857142857142855,0.375,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,True,0,0,0.0
117466,0,0.8067978533094812,0.1864801864801865,0.816661220919956,0.24287207045827733,0.4615384615384615,0.0041928721174004195,0.0,0.42857142857142855,0.125,0.06060606060606061,0.6858638743455497,0.6666666666666666,False,True,True,1,False,1,0,0.0
387143,0,0.3416815742397138,0.011655011655011656,0.8383668957570782,0.2872070458277355,0.641025641025641,0.0037735849056603774,0.125,0.14285714285714285,0.125,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,1,0.5768262794035196
502357,0,0.32021466905187834,0.1724941724941725,0.7212510580550965,0.116136736826392,0.5641025641025641,0.24276729559748428,0.0,0.14285714285714285,0.25,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.0
902214,0,0.6565295169946332,0.15151515151515152,0.8051028453864751,0.22212270488132554,0.3333333333333333,0.08972746331236897,1.0,0.5714285714285714,0.125,0.06060606060606061,0.16230366492146603,0.6666666666666666,False,True,True,1,False,0,1,0.0
819325,0,0.5384615384615384,0.44988344988344986,0.7110650356142567,0.10732945215703836,0.15384615384615385,0.0041928721174004195,0.875,0.7142857142857142,0.5,0.36363636363636365,0.005235602094240843,0.6666666666666666,False,True,True,1,True,0,0,0.0
996308,0,0.5348837209302326,0.1048951048951049,0.8214255108442168,0.2519779071503209,0.1282051282051282,0.28259958071278823,0.875,0.5714285714285714,0.25,0.8787878787878788,0.16753926701570682,0.6666666666666666,False,True,True,1,False,1,1,0.0
369380,0,0.5724508050089445,0.0675990675990676,0.6956341951558036,0.09523809523809523,0.1282051282051282,0.5735849056603773,1.0,0.2857142857142857,0.5,0.48484848484848486,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.0
347304,0,0.3756708407871199,0.13053613053613053,0.8338476465283978,0.277354829078967,0.1282051282051282,0.002935010482180293,1.0,0.2857142857142857,0.375,0.9393939393939394,0.005235602094240843,1.0,True,True,True,1,True,1,0,0.0
93305,0,0.6171735241502683,0.009324009324009324,0.6822185261976034,0.0858337065233617,0.23076923076923075,0.0004192872117400419,0.875,1.0,0.25,0.0,0.42408376963350797,0.6666666666666666,True,True,True,1,False,1,0,0.6669124188842943
434064,0,0.40608228980322003,0.004662004662004662,0.7350962629193648,0.12927302582474995,0.20512820512820512,0.005031446540880503,0.875,0.14285714285714285,0.375,0.21212121212121213,0.005235602094240843,1.0,False,True,True,1,True,0,0,0.43084907023657243
942079,0,0.41144901610017887,0.7296037296037297,0.7349469530195926,0.12912374981340496,0.2564102564102564,0.0004192872117400419,0.0,0.5714285714285714,0.125,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,True,0,1,0.0
301698,0,0.5509838998211092,0.055944055944055944,0.7780231138356049,0.18017614569338705,0.5641025641025641,0.0020964360587002098,0.875,0.2857142857142857,0.25,0.48484848484848486,0.16753926701570682,0.6666666666666666,False,False,True,1,False,1,0,0.0
633814,0,0.33989266547406083,0.11655011655011656,0.7766223663251894,0.17823555754590234,0.3846153846153846,0.01928721174004193,1.0,0.0,0.125,0.33333333333333337,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.0
158153,0,0.6135957066189625,0.3846153846153846,0.7261389093002457,0.1206150171667413,0.0,0.0025157232704402514,0.6250000000000001,0.42857142857142855,0.625,0.33333333333333337,0.16230366492146603,0.6666666666666666,True,False,True,1,False,0,1,0.0
856660,0,0.5760286225402504,0.1421911421911422,0.7376085759960446,0.13181071801761454,0.1794871794871795,0.002935010482180293,0.25,0.7142857142857142,0.375,0.6363636363636364,0.6858638743455497,0.6666666666666666,False,True,True,0,False,1,0,0.0
671640,0,0.5974955277280858,0.43123543123543123,0.8156228518132784,0.24093148231079262,0.1282051282051282,0.0008385744234800838,0.7500000000000001,0.0,0.625,0.18181818181818182,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,1,0.0
647215,0,0.37209302325581395,0.18881118881118883,0.8148184098189336,0.23943872219734286,0.4615384615384615,0.7224318658280922,0.875,0.0,0.125,0.06060606060606061,0.6858638743455497,0.6666666666666666,False,False,True,1,False,1,0,0.0
96764,0,0.4991055456171735,0.04428904428904429,0.8277852674627028,0.264666368114644,0.23076923076923075,0.0,0.6250000000000001,1.0,0.25,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,0,0.0
401945,0,0.370304114490161,0.26806526806526804,0.8018442709104564,0.2165994924615614,0.1282051282051282,0.0004192872117400419,0.7500000000000001,0.14285714285714285,0.5,0.0,0.005235602094240843,1.0,False,True,True,1,False,1,0,0.0
511113,0,0.6010733452593917,0.04195804195804195,0.6573133640410257,0.07075682937751904,0.05128205128205128,0.0,0.5,0.14285714285714285,0.5,0.0,0.6858638743455497,0.6666666666666666,False,True,True,1,False,0,1,0.6317900853525882
485945,0,0.48300536672629696,0.023310023310023312,0.8775097566946019,0.38856545753097477,0.4615384615384615,0.0004192872117400419,0.0,0.14285714285714285,0.125,0.0,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,0,0.5406928026325899
464793,0,0.667262969588551,0.4195804195804196,0.7773784946111141,0.1792804896253172,0.23076923076923075,0.0,0.6250000000000001,0.14285714285714285,0.5,0.06060606060606061,0.6858638743455497,0.6666666666666666,True,False,True,1,True,0,0,0.0
911745,0,0.6118067978533095,0.025641025641025644,0.8727458331041408,0.3745335124645469,0.5128205128205128,0.0,1.0,0.5714285714285714,0.375,0.0,0.16230366492146603,0.6666666666666666,True,True,True,1,False,1,1,0.4548865294265676
242606,0,0.6225402504472272,0.13752913752913754,0.8446713579202813,0.30153754291685325,0.15384615384615385,0.005870020964360586,0.125,0.42857142857142855,0.25,0.0,0.6858638743455497,0.6666666666666666,False,True,True,1,False,0,1,0.0
657111,0,0.7638640429338104,0.45687645687645684,0.8121277782974922,0.23451261382295863,0.10256410256410256,0.0025157232704402514,0.6250000000000001,0.0,0.5,0.06060606060606061,0.005235602094240843,0.6666666666666666,True,True,True,1,False,0,0,0.0
509393,0,0.4669051878354204,0.5477855477855478,0.8097162991383994,0.2301836094939543,0.1794871794871795,0.0,1.0,0.14285714285714285,0.125,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.0
445673,0,0.6976744186046512,0.3123543123543123,0.7739959345977292,0.1746529332736229,0.1794871794871795,0.0008385744234800838,1.0,0.14285714285714285,0.5,0.06060606060606061,0.42408376963350797,0.6666666666666666,True,True,True,1,False,1,0,0.0
214917,0,0.6457960644007156,0.09557109557109558,0.7877249395137214,0.19420809075981488,0.15384615384615385,0.013836477987421382,0.7500000000000001,0.42857142857142855,0.5,0.06060606060606061,0.6858638743455497,0.6666666666666666,True,True,True,0,True,1,1,0.0
161619,0,0.4150268336314848,0.03263403263403263,0.8380299882315682,0.2864606657710106,0.4358974358974359,0.34088050314465407,0.375,0.42857142857142855,0.25,0.06060606060606061,0.16230366492146603,0.6666666666666666,False,True,True,0,False,1,0,0.417403843289307
441253,0,0.47227191413237923,0.14918414918414918,0.7087088796186504,0.10538886400955366,0.4615384615384615,0.0,1.0,0.14285714285714285,0.125,0.0,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,1,0.0
868271,0,0.592128801431127,0.15384615384615385,0.6733999698602102,0.08016121809225257,0.23076923076923075,0.0020964360587002098,0.7500000000000001,0.7142857142857142,0.375,0.06060606060606061,0.6858638743455497,0.6666666666666666,True,True,True,1,True,1,1,0.0
961341,0,0.37209302325581395,0.41258741258741255,0.78861686561515,0.19555157486191965,0.1794871794871795,0.33291404612159325,0.6250000000000001,0.5714285714285714,0.375,0.9696969696969697,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.0
803199,0,0.7853309481216457,0.34498834498834496,0.8919513428905909,0.43439319301388263,0.1282051282051282,0.005450733752620545,0.875,0.7142857142857142,0.625,0.8787878787878788,0.6858638743455497,0.6666666666666666,True,True,True,1,False,0,0,0.0
769450,0,0.6440071556350626,0.303030303030303,0.6664954537029062,0.07598148977459322,0.1282051282051282,0.017190775681341718,1.0,0.7142857142857142,0.5,0.06060606060606061,0.42408376963350797,0.6666666666666666,False,True,True,1,False,1,1,0.0
166561,0,0.3810375670840787,0.11655011655011656,0.7847067512846174,0.18972981041946557,0.41025641025641024,0.0,0.0,0.42857142857142855,0.25,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.0
354935,0,0.29338103756708406,0.3006993006993007,0.7882212112010396,0.19495447081653977,0.2564102564102564,0.01551362683438155,0.5,0.2857142857142857,0.125,0.33333333333333337,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,0,0.0
651377,0,0.3846153846153846,0.037296037296037296,0.9253591883225353,0.5621734587251829,0.3333333333333333,0.10733752620545073,0.7500000000000001,0.0,0.375,0.8787878787878788,0.005235602094240843,0.6666666666666666,False,False,True,1,False,0,1,0.0
504124,0,0.3434704830053667,0.08624708624708625,0.9221193061844738,0.5482907896701,0.3333333333333333,0.01090146750524109,1.0,0.14285714285714285,0.375,0.9696969696969697,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,1,0.4027880494888499
519359,0,0.5420393559928444,0.11188811188811189,0.8712400730924229,0.3702045081355426,0.28205128205128205,0.0012578616352201257,1.0,0.8571428571428571,0.125,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,0,0.0
616347,0,0.5867620751341682,0.2727272727272727,0.7745475119228581,0.17539931333034778,0.1794871794871795,0.0008385744234800838,1.0,0.8571428571428571,0.25,0.8787878787878788,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,0,0.0
625748,0,0.6493738819320214,0.2261072261072261,0.8887059021658169,0.4236453201970443,0.3846153846153846,0.0041928721174004195,1.0,0.0,0.25,0.33333333333333337,0.6858638743455497,0.6666666666666666,False,False,True,1,False,0,1,0.0
916069,0,0.815742397137746,0.5687645687645688,0.7923165715675674,0.20122406329302878,0.1794871794871795,0.5643605870020965,0.7500000000000001,0.5714285714285714,0.5,0.9696969696969697,0.6858638743455497,0.6666666666666666,False,True,True,1,False,1,0,0.0
24625,0,0.6565295169946332,0.13053613053613053,0.6438619442948869,0.06374085684430512,0.07692307692307693,0.0,0.875,1.0,0.375,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,True,1,1,0.0
849053,0,0.6923076923076923,0.3566433566433566,0.8157030222230196,0.2410807583221376,0.05128205128205128,0.005031446540880503,0.6250000000000001,0.7142857142857142,0.375,0.21212121212121213,0.42408376963350797,0.6666666666666666,False,True,True,1,False,0,1,0.0
830844,0,0.516994633273703,0.4149184149184149,0.7580156638673582,0.15435139573070605,0.1282051282051282,0.0,0.875,0.7142857142857142,0.25,0.0,0.42408376963350797,0.6666666666666666,True,True,True,1,False,0,1,0.0
251745,0,0.43112701252236135,0.027972027972027972,0.9174137606952996,0.5287356321839081,0.15384615384615385,0.0037735849056603774,0.375,0.2857142857142857,0.125,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,1,0.5821592880761413
11734,0,0.48479427549194987,0.30769230769230765,0.806830727494919,0.2251082251082251,0.20512820512820512,0.0004192872117400419,0.0,1.0,0.125,0.0,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,0,0.0
94813,0,0.6189624329159213,0.09557109557109558,0.6950258642499038,0.09479026720406031,0.2564102564102564,0.0025157232704402514,0.125,1.0,0.25,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.0
362801,0,0.5134168157423972,0.18414918414918416,0.7617138888481534,0.15882967607105536,0.3333333333333333,0.0004192872117400419,0.0,0.2857142857142857,0.25,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,0,0.0
112794,0,0.556350626118068,0.22144522144522144,0.9356725951831483,0.6087475742648156,0.1282051282051282,0.004612159329140461,1.0,0.42857142857142855,0.5,0.8787878787878788,0.16230366492146603,0.6666666666666666,False,True,True,1,True,1,0,0.0
697917,0,0.4561717352415027,0.0979020979020979,0.8898872580846892,0.42752649649201374,0.3846153846153846,0.0012578616352201257,1.0,0.0,0.125,0.9696969696969697,0.005235602094240843,0.6666666666666666,False,False,True,1,True,1,0,0.5656237515057119
979861,0,0.4543828264758497,0.42657342657342656,0.912644915038681,0.509628302731751,0.1282051282051282,0.0,0.875,0.5714285714285714,0.375,0.0,0.005235602094240843,0.3333333333333333,True,True,False,1,False,0,0,0.0
895134,0,0.407871198568873,0.009324009324009324,0.9309813097701268,0.5871025526197939,0.2564102564102564,0.0004192872117400419,0.875,0.5714285714285714,0.25,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.7520836226747374
123272,0,0.49552772808586765,0.055944055944055944,0.8497622594759002,0.3136288998357964,0.23076923076923075,0.0016771488469601676,0.7500000000000001,0.42857142857142855,0.125,0.8787878787878788,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.44329740604620366
255256,0,0.3542039355992844,0.13986013986013987,0.8844371237684295,0.40991192715330643,0.20512820512820512,0.002935010482180293,0.6250000000000001,0.2857142857142857,0.25,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,0,False,1,0,0.0
32334,0,0.5044722719141324,0.36829836829836826,0.7192431371591046,0.11434542469025227,0.1282051282051282,0.0037735849056603774,0.875,1.0,0.375,0.36363636363636365,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,0,0.417403843289307
531624,0,0.4561717352415027,0.08857808857808858,0.7387742075175074,0.13300492610837436,0.28205128205128205,0.0008385744234800838,0.6250000000000001,0.8571428571428571,0.125,0.6666666666666666,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.0
636590,0,0.7835420393559929,0.10955710955710957,0.9386566641712916,0.6229287953425884,0.2564102564102564,0.005031446540880503,1.0,0.0,0.375,0.9393939393939394,0.6858638743455497,0.6666666666666666,False,False,True,1,True,1,1,0.0
223993,0,0.5778175313059034,0.14685314685314685,0.8911923509590992,0.43185550082101803,0.1794871794871795,0.0,0.875,0.42857142857142855,0.25,0.0,0.16230366492146603,0.6666666666666666,False,False,True,1,False,1,1,0.0
958145,0,0.631484794275492,0.037296037296037296,0.762803097960823,0.16017316017316016,0.1282051282051282,0.0008385744234800838,0.875,0.5714285714285714,0.5,0.0,0.6858638743455497,0.6666666666666666,False,True,True,1,False,1,0,0.5972119499123137
579648,0,0.43828264758497315,0.030303030303030304,0.6801834701290848,0.08449022242125691,0.6666666666666666,0.0008385744234800838,1.0,0.8571428571428571,0.25,0.8787878787878788,0.005235602094240843,0.6666666666666666,False,False,True,1,False,0,1,0.0
791526,0,0.49552772808586765,0.4615384615384615,0.741643254494041,0.1359904463352739,0.1282051282051282,0.8842767295597483,0.875,0.7142857142857142,0.625,0.9393939393939394,0.005235602094240843,0.6666666666666666,True,True,True,1,False,0,1,0.0
951982,0,0.48658318425760283,0.4172494172494172,0.7618353648604334,0.15897895208240034,0.28205128205128205,0.0,0.875,0.5714285714285714,0.375,0.0,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,0,0.0
500594,0,0.6493738819320214,0.11888111888111888,0.7902850579522784,0.19808926705478427,0.1282051282051282,0.0033542976939203353,0.5,0.14285714285714285,0.25,0.48484848484848486,0.6858638743455497,0.6666666666666666,False,False,True,1,False,1,1,0.0
580683,0,0.6994633273703041,0.41025641025641024,0.9663699346744524,0.7714584266308404,0.10256410256410256,0.018029350104821804,0.875,0.8571428571428571,0.5,0.8787878787878788,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.6761611215030952
607742,0,0.5259391771019678,0.10722610722610723,0.7337462441297407,0.12792954172264515,0.1282051282051282,0.002935010482180293,1.0,0.8571428571428571,0.75,0.9393939393939394,0.005235602094240843,0.6666666666666666,False,False,True,1,False,0,0,0.0
923852,0,0.41860465116279066,0.5967365967365967,0.6250730661043943,0.055082848186296454,0.1282051282051282,0.0,0.0,0.5714285714285714,0.125,0.0,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,0,0.0
725043,0,0.627906976744186,0.1561771561771562,0.8115497897981818,0.2334676817435438,0.358974358974359,0.0,0.0,0.0,0.25,0.06060606060606061,0.16230366492146603,0.6666666666666666,False,True,True,1,False,1,0,0.0
600734,0,0.5813953488372092,0.17482517482517482,0.7420681886819102,0.13643827436930883,0.1282051282051282,0.005031446540880503,0.6250000000000001,0.8571428571428571,0.375,0.8181818181818181,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,1,0.0
753659,1,0.6690518783542039,0.15850815850815853,0.7094384209725313,0.10598596805493357,0.1282051282051282,0.0,1.0,0.7142857142857142,0.5,0.8787878787878788,0.16230366492146603,0.6666666666666666,True,True,True,1,True,0,1,0.0
934657,0,0.37209302325581395,0.016317016317016316,0.7410745008032344,0.135393342289894,0.28205128205128205,0.0,0.25,0.5714285714285714,0.125,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,0,0.6731344510813141
371511,0,0.5116279069767442,0.22144522144522144,0.7805700166601592,0.1837587699656665,0.15384615384615385,0.0004192872117400419,0.6250000000000001,0.2857142857142857,0.375,0.8787878787878788,0.005235602094240843,0.6666666666666666,False,True,True,0,True,0,0,0.0
652991,0,0.3810375670840787,0.10256410256410257,0.9548105331636544,0.7056277056277056,0.3846153846153846,0.0025157232704402514,0.0,0.0,0.125,0.8181818181818181,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.0
339715,0,0.6869409660107335,0.0606060606060606,0.8580002969899304,0.33422898940140316,0.41025641025641024,0.007966457023060796,0.7500000000000001,0.2857142857142857,0.25,0.33333333333333337,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.5536203846000464
891503,0,0.3881932021466905,0.0,0.7031024315373468,0.10091058366920436,0.15384615384615385,0.005870020964360586,0.7500000000000001,0.5714285714285714,0.375,0.8787878787878788,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,1,0.8189145057138182
804523,0,0.4883720930232558,0.05827505827505827,0.7693822584101809,0.16853261680847886,0.3846153846153846,0.0025157232704402514,0.7500000000000001,0.7142857142857142,0.125,0.6666666666666666,0.6858638743455497,0.6666666666666666,False,True,True,1,False,0,0,0.0
123212,0,0.4329159212880143,0.10023310023310024,0.7939381342727352,0.2037617554858934,0.1794871794871795,0.005031446540880503,0.25,0.42857142857142855,0.375,0.9393939393939394,0.005235602094240843,0.6666666666666666,False,False,True,0,False,1,0,0.0
926356,0,0.518783542039356,0.18414918414918416,0.9400772735555581,0.6297954918644574,0.1282051282051282,0.008385744234800839,0.7500000000000001,0.5714285714285714,0.375,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,False,True,1,False,0,0,0.0
523818,0,0.4418604651162791,0.027972027972027972,0.7826548788289343,0.18674429019256603,0.2564102564102564,0.007127882599580713,0.6250000000000001,0.8571428571428571,0.125,0.696969696969697,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,0,0.6153891986194737
113169,0,0.46511627906976744,0.002331002331002331,0.7319240740968259,0.12613822958650542,0.1794871794871795,0.0,0.5,0.42857142857142855,0.125,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,0,0.5656237515057119
746662,0,0.5456171735241503,0.46386946386946387,0.9351950852525391,0.606508434094641,0.4358974358974359,0.01761006289308176,0.0,0.0,0.375,0.7878787878787878,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,0,0.0
356435,0,0.40429338103756707,0.11421911421911422,0.7783442257626935,0.18062397372742198,0.15384615384615385,0.006289308176100628,0.5,0.2857142857142857,0.625,0.9696969696969697,0.005235602094240843,0.6666666666666666,False,False,True,1,True,1,1,0.0
269264,0,0.5080500894454383,0.04195804195804195,0.7530446869565118,0.14852963128825195,0.07692307692307693,0.0008385744234800838,0.0,0.2857142857142857,0.5,0.0,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,1,0.0
375357,0,0.59391771019678,0.02097902097902098,0.7397856103441967,0.1340498581877892,0.1794871794871795,0.27169811320754716,0.0,0.2857142857142857,0.25,0.06060606060606061,0.16230366492146603,0.6666666666666666,False,False,True,1,False,1,1,0.6394266578141053
992300,0,0.6153846153846154,0.027972027972027972,0.7859224692540975,0.1915211225556053,0.1282051282051282,0.0037735849056603774,0.375,0.5714285714285714,0.375,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.43084907023657243
480061,0,0.4669051878354204,0.1351981351981352,0.7784510866122726,0.18077324973876696,0.358974358974359,0.0,0.125,0.14285714285714285,0.25,0.0,0.005235602094240843,0.6666666666666666,False,True,True,0,False,0,0,0.0
986598,0,0.48658318425760283,0.08624708624708625,0.6721936761974923,0.0794148380355277,0.10256410256410256,0.0008385744234800838,0.6250000000000001,0.5714285714285714,0.5,0.9393939393939394,0.005235602094240843,0.6666666666666666,True,True,True,0,True,1,0,0.0
78296,0,0.5044722719141324,0.013986013986013988,0.679268647050128,0.083893118375877,0.10256410256410256,0.0016771488469601676,0.7500000000000001,1.0,0.375,0.6666666666666666,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,1,0.670052242334098
38985,0,0.8121645796064401,0.09557109557109558,0.6271479205067104,0.05597850425436632,0.23076923076923075,0.0037735849056603774,0.5,1.0,0.25,0.8787878787878788,0.6858638743455497,0.6666666666666666,True,True,True,1,True,1,0,0.0
351901,0,0.7352415026833632,0.018648018648018648,0.6962396855957661,0.09568592327213017,0.5641025641025641,0.0,0.7500000000000001,0.2857142857142857,0.25,0.21212121212121213,0.42408376963350797,0.6666666666666666,False,True,True,0,True,0,0,0.5536203846000464
624340,0,0.5813953488372092,0.19813519813519814,0.8285859615417634,0.26630840423943875,0.4615384615384615,0.0004192872117400419,1.0,0.0,0.125,0.06060606060606061,0.6858638743455497,0.6666666666666666,False,True,True,1,False,0,1,0.0
911950,0,0.481216457960644,0.006993006993006993,0.7222434784623621,0.11703239289446185,0.358974358974359,0.0004192872117400419,0.375,0.5714285714285714,0.125,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.4657274303507227
52658,0,0.5831842576028623,0.027972027972027972,0.8819125964409312,0.4020002985520227,0.23076923076923075,0.0,0.375,1.0,0.25,0.0,0.16230366492146603,0.6666666666666666,False,True,True,1,True,1,0,0.559729263768595
